#              ************************************
#              *****    GLOBAL ATTRIBUTES    ******
#              ************************************
#
#     NCPROPERTIES                    version=1|netcdflibversion=4.6.1|hdf5libversion=1.10.2
#     CONVENTIONS                     ACDD-1.3, Spase v2.2.6
#     TITLE                           GOES I-S (G08-G17) L2 Magnetometer (MAG) Geomagnetic Field 2 Hz Product with                          
#                                      Complete Coordinate Frames                                                                            
#     ID                              
#     TEXT                            Magnetometer high-resolution data for the GOES-8 through GOES-17, (GOES I-M,                          
#                                      GOES-NOP and GOES-R series of 10 spacecraft). The GOES MAG subsystem consists                         
#                                      of fluxgate magnetometer instruments monitoring three orthogonal components                           
#                                      of the geomagnetic field at geosynchronous orbit (L = 6.6) with high resolution                       
#                                      sampling rate (G8-15: 2 Hz and G16-17: 10 Hz). The NetCDF product files include                       
#                                      the magnetometer observations from the instrument(s) in several coordinate                            
#                                      systems, and the satellite location calculated using a standard SGP/SDP orbit                         
#                                      propagator. The field measurements are provided as B field vectors in the ECI                         
#                                      (Earth-centered inertial), EPN (earthward, poleward, normal/eastward), GSE                            
#                                      (geocentric solar ecliptic), GSM(geocentric solar magnetospheric) and VDH (dipole                     
#                                      aligned) coordinate systems. For comprehensive documentation including caveats                        
#                                      and usage recommendations, please consult the GOES magnetometer User's Guide                          
#                                      at NCEI.                                                                                              
#     MODS                            SPDF added to master VAR_TYPE, Mission_group, Instrument_type and use of mapping                      
#                                      file to map attributes to ISTP equivalents                                                            
#                                     Also need to add Logical_source, Logical_source_description, Source_name and                          
#                                      virtual variable Epoch and time_base variable.                                                        
#                                     Also need to add FORMAT, VAR_NOTES, LABLAXIS, LABL_PTR_1, DISPLAY_TYPE variable                       
#                                      attributes and values                                                                                 
#                                     Also added validmin and max values for the b_quality variable
#     MISSION_GROUP                   GOES
#     INSTRUMENT_TYPE                 Magnetic Fields (space)
#     LOGICAL_SOURCE                  goes-16_magn-l2-hires_dn
#     LOGICAL_SOURCE_DESCRIPTION      GOES-16 Magnetometer L2
#     SOURCE_NAME                     GOES-16
#                                     NumericalData.ObservedRegion.Earth.Magnetosphere, NumericalData.MeasurementType.MagneticField         
#     KEYWORDS_VOCABULARY             Spase v2.2.6
#     NAMING_AUTHORITY                gov.nesdis.noaa
#     HISTORY                         
#     SOURCE                          GOES-I through GOES-S Magnetometer L2
#     PROCESSING_LEVEL                Level 2
#     PROCESSING_LEVEL_DESCRIPTION    Derived products
#     LICENSE                         These data may be redistributed and used without restriction.
#     ACKNOWLEDGMENT                  Several organizations and persons contributed substantially to the development                        
#                                      and continued improvement of this product. Institutional contributions include                        
#                                      NOAA/NESDIS/NCEI via the NOAA Big Earth Data Initiative (BEDI), NOAA/NWS/SWPC,                        
#                                      CU/CIRES, LANL (SpacePy), NASA-GSFC, MIL-LL. Individuals making important contributions               
#                                      include H.J. Singer, L. Matheson, A. Newman, M. Tilton, A. Abdelqader, A. Boudouridis,                
#                                      T.P. Loto'aniu, R.J. Redmon, A.A. Pacini.                                                             
#     METADATA_LINK                   https://spdf.gsfc.nasa.gov/pub/data/goes/GOES-8-onwards_magnetometer_readme.pdf
#     DATE_CREATED                    
#     PI_NAME                         Rob Redmon, Paul Loto'aniu, Howard Singer
#     CREATOR_TYPE                    person
#     PI_AFFILIATION                  DOC/NOAA/NCEI and DOC/NOAA/NWS/SWPC respectively
#     CREATOR_EMAIL                   goes.swx.info@noaa.gov
#     CREATOR_URL                     https://www.ncei.noaa.gov/
#     INSTITUTION                     DOC/NOAA/NESDIS> U.S. Department of Commerce, National Oceanic and Atmospheric                        
#                                      Administration, National Environmental Satellite, Data, and Information Services                      
#     PUBLISHER_NAME                  National Centers for Environmental Information
#     PUBLISHER_TYPE                  institution
#     PUBLISHER_INSTITUTION           DOC/NOAA/NESDIS/NCEI
#     PUBLISHER_EMAIL                 goes.swx.info@noaa.gov
#     PUBLISHER_URL                   https://www.ncei.noaa.gov/
#     REFERENCES                      MAGNETOMETER CONVERT DATA TO ALTERNATE GEOPHYSICAL COORDINATE SYSTEMS ALGORITHM                       
#                                      THEORETICAL BASIS DOCUMENT Version 1.3                                                                
#     INSTRUMENT                      GOES I-M, GOES-NOP, GOES-R Series Magnetometer (MAG)
#     INSTRUMENT_ID                   
#     ORBITAL_SLOT                    
#     PROGRAM                         Geostationary Operational Environmental Satellite, GOES-I through GOES-S
#     PROJECT                         Geostationary Operational Environmental Satellite I-M, NOP and R-Series Solar                         
#                                      Terrestrial Physics at NCEI                                                                           
#     L1B_SYSTEM_ENVIRONMENT          
#     L1B_PRODUCTION_SITE             
#     TIME_COVERAGE_RESOLUTION        
#     PROCESSING_PARAMETERS_FILE      
#     ALGORITHM                       GOES MAG Unified
#     ALGORITHM_DATE                  
#     RECORDS_MAXIMUM                 
#     RECORDS_PRESENT                 
#     RECORDS_DATA                    
#     RECORDS_FILL                    
#     RECORDS_MISSING                 
#     ALGORITHM_PARAMETERS            
#     INPUT_SYSTEM_ENVIRONMENTS       
#     INPUT_FILES_FIRST               
#     INPUT_FILES_LAST                
#     INPUT_FILES_TOTAL               
#     PLATFORM                        G16
#     TIME_COVERAGE_DURATION          P1.0D
#     TIME_COVERAGE_START             
#     TIME_COVERAGE_END               
#     ALGORITHM_VERSION               
#     ORBIT_METHOD                    SGP4-PROPAGATED
#     ORBIT_METHOD_TIME               
#     NC_KIND                         netCDF-4
#     NC_DIMENSIONS_G                 time=UNLIMITED
#                                     time_orbit=UNLIMITED
#                                     coordinate=3
#     LINK_TEXT                       GOES Magnetometer CDAWeb
#     LINK_TITLE                      readme
#     HTTP_LINK                       https://spdf.gsfc.nasa.gov/pub/data/goes/GOES-8-onwards_magnetometer_readme.pdf
#     SPASE_DATASETRESOURCEID         
#     DOI                             
#     CDFMAJOR                        COL_MAJOR
#
#              ************************************
#              ****  RECORD VARYING VARIABLES  ****
#              ************************************
#
#  1. time_inboard
#       NOTES:  Seconds since the J2K epoch - added by SPDF
#  2. Magnetic field in Geocentric Solar Ecliptic (GSE) coordinates (x, y, z)
#
UT                                       X_GSE                  Y_GSE                  Z_GSE
                                        (@_0_)                 (@_1_)                 (@_2_)
dd-mm-yyyy hh:mm:ss.ms                    [nT]                   [nT]                   [nT]
21-01-2022 00:00:10.000               -27.5576               -13.1730                102.066
21-01-2022 00:00:10.100               -27.6164               -13.2411                102.031
21-01-2022 00:00:10.200               -27.5217               -13.2260                102.073
21-01-2022 00:00:10.300               -27.5217               -13.2260                102.073
21-01-2022 00:00:10.400               -27.5212               -13.2058                102.082
21-01-2022 00:00:10.500               -27.5217               -13.2260                102.073
21-01-2022 00:00:10.600               -27.5854               -13.2564                102.035
21-01-2022 00:00:10.700               -27.6739               -13.0487                102.099
21-01-2022 00:00:10.800               -27.5510               -13.1501                102.097
21-01-2022 00:00:10.900               -27.5104               -13.1974                102.090
21-01-2022 00:00:11.000               -27.4974               -13.1882                102.098
21-01-2022 00:00:11.100               -27.4974               -13.1882                102.098
21-01-2022 00:00:11.200               -27.5141               -13.1993                102.069
21-01-2022 00:00:11.300               -27.5500               -13.2154                101.939
21-01-2022 00:00:11.400               -27.4935               -13.2282                101.936
21-01-2022 00:00:11.500               -27.4699               -13.2814                102.029
21-01-2022 00:00:11.600               -27.5092               -13.2371                102.072
21-01-2022 00:00:11.700               -27.5188               -13.2051                102.083
21-01-2022 00:00:11.800               -27.6059               -13.1132                102.075
21-01-2022 00:00:11.900               -27.6358               -13.0575                102.090
21-01-2022 00:00:12.001               -27.5010               -13.1902                102.078
21-01-2022 00:00:12.100               -27.4860               -13.2399                102.078
21-01-2022 00:00:12.200               -27.4455               -13.2871                102.071
21-01-2022 00:00:12.300               -27.4956               -13.2078                102.090
21-01-2022 00:00:12.400               -27.5058               -13.1960                102.091
21-01-2022 00:00:12.500               -27.5368               -13.1807                102.087
21-01-2022 00:00:12.600               -27.5272               -13.2128                102.076
21-01-2022 00:00:12.700               -27.5063               -13.2162                102.082
21-01-2022 00:00:12.800               -27.4713               -13.2023                102.046
21-01-2022 00:00:12.900               -27.4269               -13.1770                101.983
21-01-2022 00:00:13.001               -27.4590               -13.1699                102.029
21-01-2022 00:00:13.100               -27.4987               -13.1895                102.078
21-01-2022 00:00:13.200               -27.5034               -13.1953                102.092
21-01-2022 00:00:13.300               -27.5248               -13.2122                102.077
21-01-2022 00:00:13.400               -27.4795               -13.2537                102.056
21-01-2022 00:00:13.500               -27.5246               -13.3684                101.986
21-01-2022 00:00:13.600               -27.6330               -13.3370                101.980
21-01-2022 00:00:13.700               -27.5550               -13.2639                102.115
21-01-2022 00:00:13.800               -27.5248               -13.2122                102.077
21-01-2022 00:00:13.900               -27.5248               -13.2122                102.077
21-01-2022 00:00:14.000               -27.5225               -13.2115                102.077
21-01-2022 00:00:14.100               -27.5011               -13.1947                102.093
21-01-2022 00:00:14.200               -27.5118               -13.2031                102.085
21-01-2022 00:00:14.300               -27.5648               -13.2250                102.056
21-01-2022 00:00:14.400               -27.5439               -13.2284                102.062
21-01-2022 00:00:14.500               -27.4909               -13.2065                102.091
21-01-2022 00:00:14.600               -27.4904               -13.1862                102.101
21-01-2022 00:00:14.700               -27.5011               -13.1947                102.093
21-01-2022 00:00:14.800               -27.5343               -13.2605                102.050
21-01-2022 00:00:14.900               -27.6509               -13.3127                101.984
21-01-2022 00:00:15.001               -27.6379               -13.3037                101.992
21-01-2022 00:00:15.100               -27.5126               -13.2166                102.005
21-01-2022 00:00:15.200               -27.4763               -13.2058                102.005
21-01-2022 00:00:15.300               -27.4452               -13.2646                102.026
21-01-2022 00:00:15.400               -27.5053               -13.2170                102.062
21-01-2022 00:00:15.500               -27.5357               -13.1816                102.068
21-01-2022 00:00:15.600               -27.5202               -13.2109                102.078
21-01-2022 00:00:15.700               -27.5155               -13.2052                102.064
21-01-2022 00:00:15.800               -27.4595               -13.2383                102.051
21-01-2022 00:00:15.900               -27.4796               -13.2582                102.071
21-01-2022 00:00:16.000               -27.5719               -13.2727                102.030
21-01-2022 00:00:16.100               -27.6356               -13.3031                101.993
21-01-2022 00:00:16.200               -27.6142               -13.2862                102.009
21-01-2022 00:00:16.300               -27.6035               -13.2778                102.016
21-01-2022 00:00:16.400               -27.5956               -13.3706                101.977
21-01-2022 00:00:16.500               -27.5582               -13.3193                101.996
21-01-2022 00:00:16.600               -27.5607               -13.2441                102.048
21-01-2022 00:00:16.700               -27.5500               -13.2356                102.055
21-01-2022 00:00:16.800               -27.5345               -13.2214                102.049
21-01-2022 00:00:16.900               -27.5131               -13.2046                102.065
21-01-2022 00:00:17.000               -27.5155               -13.2097                102.079
21-01-2022 00:00:17.100               -27.4845               -13.2249                102.084
21-01-2022 00:00:17.200               -27.4894               -13.1870                102.081
21-01-2022 00:00:17.300               -27.5048               -13.2012                102.087
21-01-2022 00:00:17.400               -27.5155               -13.2097                102.079
21-01-2022 00:00:17.500               -27.4952               -13.2333                102.076
21-01-2022 00:00:17.600               -27.4135               -13.3076                102.071
21-01-2022 00:00:17.700               -27.4135               -13.3076                102.071
21-01-2022 00:00:17.800               -27.4697               -13.2309                102.068
21-01-2022 00:00:17.900               -27.5155               -13.2097                102.079
21-01-2022 00:00:18.000               -27.5346               -13.2259                102.065
21-01-2022 00:00:18.100               -27.5143               -13.2495                102.061
21-01-2022 00:00:18.200               -27.4972               -13.3255                102.123
21-01-2022 00:00:18.300               -27.4827               -13.2444                102.075
21-01-2022 00:00:18.400               -27.5132               -13.2090                102.080
21-01-2022 00:00:18.500               -27.5774               -13.2596                102.033
21-01-2022 00:00:18.600               -27.6095               -13.2849                102.010
21-01-2022 00:00:18.700               -27.6276               -13.1803                102.052
21-01-2022 00:00:18.800               -27.5346               -13.2259                102.065
21-01-2022 00:00:18.900               -27.5132               -13.2090                102.080
21-01-2022 00:00:19.000               -27.5109               -13.2083                102.081
21-01-2022 00:00:19.100               -27.5323               -13.2251                102.065
21-01-2022 00:00:19.200               -27.5738               -13.2619                102.070
21-01-2022 00:00:19.300               -27.5430               -13.2336                102.057
21-01-2022 00:00:19.400               -27.5441               -13.2741                102.038
21-01-2022 00:00:19.500               -27.4906               -13.2319                102.077
21-01-2022 00:00:19.600               -27.5597               -13.2447                102.028
21-01-2022 00:00:19.700               -27.6003               -13.2665                101.912
21-01-2022 00:00:19.800               -27.6145               -13.2838                101.954
21-01-2022 00:00:19.900               -27.5323               -13.2251                102.065
21-01-2022 00:00:20.000               -27.4984               -13.2193                102.080
21-01-2022 00:00:20.100               -27.5539               -13.2351                101.980
21-01-2022 00:00:20.200               -27.5171               -13.2040                101.989
21-01-2022 00:00:20.300               -27.5392               -13.1285                102.070
21-01-2022 00:00:20.400               -27.5792               -13.0609                102.087
21-01-2022 00:00:20.500               -27.5288               -13.1838                102.085
21-01-2022 00:00:20.600               -27.5941               -13.2750                102.019
21-01-2022 00:00:20.700               -27.5755               -13.3594                101.987
21-01-2022 00:00:20.800               -27.5659               -13.3914                101.976
21-01-2022 00:00:20.900               -27.6268               -13.3205                101.987
21-01-2022 00:00:21.000               -27.5382               -13.2321                102.059
21-01-2022 00:00:21.100               -27.5275               -13.2237                102.067
21-01-2022 00:00:21.200               -27.4960               -13.2186                102.080
21-01-2022 00:00:21.300               -27.4875               -13.2912                102.050
21-01-2022 00:00:21.400               -27.4869               -13.2709                102.060
21-01-2022 00:00:21.500               -27.5174               -13.2355                102.065
21-01-2022 00:00:21.600               -27.5174               -13.2355                102.065
21-01-2022 00:00:21.700               -27.5565               -13.2348                102.124
21-01-2022 00:00:21.800               -27.5061               -13.2068                102.082
21-01-2022 00:00:21.900               -27.4650               -13.2338                102.085
21-01-2022 00:00:22.000               -27.4733               -13.2415                102.078
21-01-2022 00:00:22.100               -27.6113               -13.3107                101.996
21-01-2022 00:00:22.200               -27.6536               -13.3242                101.974
21-01-2022 00:00:22.300               -27.6215               -13.2989                101.998
21-01-2022 00:00:22.400               -27.5359               -13.2314                102.060
21-01-2022 00:00:22.500               -27.5038               -13.2061                102.083
21-01-2022 00:00:22.600               -27.5119               -13.2898                102.023
21-01-2022 00:00:22.700               -27.5252               -13.2230                102.067
21-01-2022 00:00:22.800               -27.5455               -13.1993                102.071
21-01-2022 00:00:22.900               -27.5899               -13.2939                102.011
21-01-2022 00:00:23.000               -27.5976               -13.2814                102.014
21-01-2022 00:00:23.100               -27.4922               -13.2577                102.063
21-01-2022 00:00:23.200               -27.5147               -13.3151                102.028
21-01-2022 00:00:23.300               -27.6410               -13.3354                101.973
21-01-2022 00:00:23.400               -27.6511               -13.3236                101.975
21-01-2022 00:00:23.500               -27.6404               -13.3151                101.983
21-01-2022 00:00:23.600               -27.6190               -13.2982                101.998
21-01-2022 00:00:23.700               -27.6410               -13.3354                101.973
21-01-2022 00:00:23.800               -27.5902               -13.3944                101.964
21-01-2022 00:00:23.900               -27.6148               -13.3127                101.975
21-01-2022 00:00:24.001               -27.5844               -13.2722                102.022
21-01-2022 00:00:24.100               -27.6272               -13.3060                101.991
21-01-2022 00:00:24.200               -27.6272               -13.3060                101.991
21-01-2022 00:00:24.300               -27.6379               -13.3144                101.984
21-01-2022 00:00:24.400               -27.6285               -13.3029                101.956
21-01-2022 00:00:24.500               -27.6385               -13.3347                101.974
21-01-2022 00:00:24.600               -27.6499               -13.3198                101.940
21-01-2022 00:00:24.700               -27.6494               -13.2996                101.950
21-01-2022 00:00:24.800               -27.5951               -13.2807                102.015
21-01-2022 00:00:24.900               -27.5630               -13.2553                102.038
